2024-08-08 23:01:17.828256	https://www.encodeproject.org/report/?type=File&lab.title=Jesse+Engreitz%2C+Stanford&annotation_type=element+gene+regulatory+interaction+predictions&output_type=elements+reference&field=%40id&field=accession&field=dataset&field=file_type&field=derived_from&field=output_type&field=aliases&limit=all
ID	Accession	Dataset	File type	Derived from	Output type	Aliases
/files/ENCFF286FBD/	ENCFF286FBD	/annotations/ENCSR243VLI/	bed bed3+	/files/ENCFF239UMB/	elements reference	jesse-engreitz:abc_predictions_heart_ENCSR064GBK_DNaseOnly_candidate_elements
/files/ENCFF538MOW/	ENCFF538MOW	/annotations/ENCSR359SEG/	bed bed3+	/files/ENCFF377MQA/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR025EYJ_DNaseOnly_candidate_elements
/files/ENCFF376IDC/	ENCFF376IDC	/annotations/ENCSR468XFZ/	bed bed3+	/files/ENCFF408FZW/	elements reference	jesse-engreitz:abc_predictions_muscle_of_leg_ENCSR033DQS_DNaseOnly_candidate_elements
/files/ENCFF781RFK/	ENCFF781RFK	/annotations/ENCSR744BHQ/	bed bed3+	/files/ENCFF585QKS/	elements reference	jesse-engreitz:abc_predictions_muscle_of_leg_ENCSR167XSQ_DNaseOnly_candidate_elements
/files/ENCFF341MFC/	ENCFF341MFC	/annotations/ENCSR183YXK/	bed bed3+	/files/ENCFF520UZZ/	elements reference	jesse-engreitz:abc_predictions_right_lobe_of_liver_ENCSR909HFI_DNaseOnly_candidate_elements
/files/ENCFF311XQU/	ENCFF311XQU	/annotations/ENCSR073PZL/	bed bed3+	/files/ENCFF568ZEU/	elements reference	jesse-engreitz:abc_predictions_transverse_colon_ENCSR763AKE_DNaseOnly_candidate_elements
/files/ENCFF203PUH/	ENCFF203PUH	/annotations/ENCSR335WGH/	bed bed3+	/files/ENCFF596CQL/	elements reference	jesse-engreitz:abc_predictions_sigmoid_colon_ENCSR462XTM_DNaseOnly_candidate_elements
/files/ENCFF197DCN/	ENCFF197DCN	/annotations/ENCSR407KZM/	bed bed3+	/files/ENCFF747FOT/	elements reference	jesse-engreitz:abc_predictions_muscle_of_arm_ENCSR649PJN_DNaseOnly_candidate_elements
/files/ENCFF227HSQ/	ENCFF227HSQ	/annotations/ENCSR285FJD/	bed bed3+	/files/ENCFF668UXB/	elements reference	jesse-engreitz:abc_predictions_muscle_of_arm_ENCSR868XPR_DNaseOnly_candidate_elements
/files/ENCFF540NYJ/	ENCFF540NYJ	/annotations/ENCSR316KSQ/	bed bed3+	/files/ENCFF251CIK/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR389IHS_DNaseOnly_candidate_elements
/files/ENCFF181ZFK/	ENCFF181ZFK	/annotations/ENCSR515UWP/	bed bed3+	/files/ENCFF202XOO/	elements reference	jesse-engreitz:abc_predictions_muscle_of_arm_ENCSR888GBS_DNaseOnly_candidate_elements
/files/ENCFF175ZLX/	ENCFF175ZLX	/annotations/ENCSR492CGK/	bed bed3+	/files/ENCFF491SJZ/	elements reference	jesse-engreitz:abc_predictions_coronary_artery_ENCSR999TSD_DNaseOnly_candidate_elements
/files/ENCFF956EYQ/	ENCFF956EYQ	/annotations/ENCSR863KBY/	bed bed3+	/files/ENCFF630SOA/	elements reference	jesse-engreitz:abc_predictions_muscle_of_arm_ENCSR753QKD_DNaseOnly_candidate_elements
/files/ENCFF441KBH/	ENCFF441KBH	/annotations/ENCSR475STC/	bed bed3+	/files/ENCFF809SGB/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR507XBY_DNaseOnly_candidate_elements
/files/ENCFF748JAA/	ENCFF748JAA	/annotations/ENCSR263APL/	bed bed3+	/files/ENCFF018HDG/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR419OAR_DNaseOnly_candidate_elements
/files/ENCFF192WFO/	ENCFF192WFO	/annotations/ENCSR603XXL/	bed bed3+	/files/ENCFF624UJH/	elements reference	jesse-engreitz:abc_predictions_muscle_of_arm_ENCSR951XEN_DNaseOnly_candidate_elements
/files/ENCFF094AJY/	ENCFF094AJY	/annotations/ENCSR101XVJ/	bed bed3+	/files/ENCFF787OWI/	elements reference	jesse-engreitz:abc_predictions_T-cell_ENCSR457RVC_DNaseOnly_candidate_elements
/files/ENCFF963TWL/	ENCFF963TWL	/annotations/ENCSR079NCN/	bed bed3+	/files/ENCFF818DQZ/	elements reference	jesse-engreitz:abc_predictions_thoracic_aorta_ENCSR298SDT_DNaseOnly_candidate_elements
/files/ENCFF431JPA/	ENCFF431JPA	/annotations/ENCSR747OZG/	bed bed3+	/files/ENCFF368MIJ/	elements reference	jesse-engreitz:abc_predictions_lung_ENCSR006IJP_DNaseOnly_candidate_elements
/files/ENCFF327FSO/	ENCFF327FSO	/annotations/ENCSR805SPG/	bed bed3+	/files/ENCFF155UHI/	elements reference	jesse-engreitz:abc_predictions_renal_pelvis_ENCSR364TKL_DNaseOnly_candidate_elements
/files/ENCFF363SAI/	ENCFF363SAI	/annotations/ENCSR960KWV/	bed bed3+	/files/ENCFF843AJO/	elements reference	jesse-engreitz:abc_predictions_type_B_pancreatic_cell_ENCSR362ZFC_DNaseOnly_candidate_elements
/files/ENCFF902IIQ/	ENCFF902IIQ	/annotations/ENCSR195EYQ/	bed bed3+	/files/ENCFF389YHU/	elements reference	jesse-engreitz:abc_predictions_B_cell_ENCSR247IUJ_DNaseOnly_candidate_elements
/files/ENCFF339PWF/	ENCFF339PWF	/annotations/ENCSR151YBS/	bed bed3+	/files/ENCFF772ZLT/	elements reference	jesse-engreitz:abc_predictions_lung_ENCSR318WOD_DNaseOnly_candidate_elements
/files/ENCFF170WGD/	ENCFF170WGD	/annotations/ENCSR853ZVZ/	bed bed3+	/files/ENCFF639GOO/	elements reference	jesse-engreitz:abc_predictions_lung_ENCSR482HQE_DNaseOnly_candidate_elements
/files/ENCFF909AVX/	ENCFF909AVX	/annotations/ENCSR194KNE/	bed bed3+	/files/ENCFF296BZD/	elements reference	jesse-engreitz:abc_predictions_lung_ENCSR504KZE_DNaseOnly_candidate_elements
/files/ENCFF286RKV/	ENCFF286RKV	/annotations/ENCSR498WAF/	bed bed3+	/files/ENCFF047WQS/	elements reference	jesse-engreitz:abc_predictions_B_cell_ENCSR000EII_DNaseOnly_candidate_elements
/files/ENCFF988AXW/	ENCFF988AXW	/annotations/ENCSR286OLZ/	bed bed3+	/files/ENCFF936GNN/	elements reference	jesse-engreitz:abc_predictions_lung_ENCSR141VGA_DNaseOnly_candidate_elements
/files/ENCFF611DTD/	ENCFF611DTD	/annotations/ENCSR074ZJQ/	bed bed3+	/files/ENCFF138JHZ/,/files/ENCFF168UUE/	elements reference	jesse-engreitz:abc_predictions_B_cell_ENCSR000EMJ_DNaseOnly_candidate_elements
/files/ENCFF338ZSH/	ENCFF338ZSH	/annotations/ENCSR468UXK/	bed bed3+	/files/ENCFF657ZLL/	elements reference	jesse-engreitz:abc_predictions_thyroid_gland_ENCSR450PWF_DNaseOnly_candidate_elements
/files/ENCFF394RBO/	ENCFF394RBO	/annotations/ENCSR177FIU/	bed bed3+	/files/ENCFF507QWT/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR811OUF_DNaseOnly_candidate_elements
/files/ENCFF111LHC/	ENCFF111LHC	/annotations/ENCSR317UNA/	bed bed3+	/files/ENCFF608CVY/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR832XVZ_DNaseOnly_candidate_elements
/files/ENCFF440UBV/	ENCFF440UBV	/annotations/ENCSR629UOB/	bed bed3+	/files/ENCFF924LAN/,/files/ENCFF344BWR/,/files/ENCFF144UVO/,/files/ENCFF202XXK/	elements reference	jesse-engreitz:abc_predictions_A549_ENCSR523FJT_DNaseOnly_candidate_elements
/files/ENCFF710ZOL/	ENCFF710ZOL	/annotations/ENCSR763OLM/	bed bed3+	/files/ENCFF976VXJ/,/files/ENCFF856JVS/,/files/ENCFF598KJO/,/files/ENCFF025VVX/,/files/ENCFF428PRU/	elements reference	jesse-engreitz:abc_predictions_A549_ENCSR660OQE_DNaseOnly_candidate_elements
/files/ENCFF296HAP/	ENCFF296HAP	/annotations/ENCSR786PKE/	bed bed3+	/files/ENCFF525DQO/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR849WGE_DNaseOnly_candidate_elements
/files/ENCFF804JID/	ENCFF804JID	/annotations/ENCSR964DGT/	bed bed3+	/files/ENCFF332WAL/,/files/ENCFF101SSS/,/files/ENCFF974NNZ/,/files/ENCFF134NCO/	elements reference	jesse-engreitz:abc_predictions_A549_ENCSR599WJC_DNaseOnly_candidate_elements
/files/ENCFF138RCJ/	ENCFF138RCJ	/annotations/ENCSR012RGL/	bed bed3+	/files/ENCFF133WRM/,/files/ENCFF605ZWW/	elements reference	jesse-engreitz:abc_predictions_AG09319_ENCSR000EMA_DNaseOnly_candidate_elements
/files/ENCFF521NHR/	ENCFF521NHR	/annotations/ENCSR940ZRB/	bed bed3+	/files/ENCFF958AIS/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR796YOJ_DNaseOnly_candidate_elements
/files/ENCFF660BFX/	ENCFF660BFX	/annotations/ENCSR163TEJ/	bed bed3+	/files/ENCFF028KIR/	elements reference	jesse-engreitz:abc_predictions_hindlimb_muscle_ENCSR385AMY_DNaseOnly_candidate_elements
/files/ENCFF148JHM/	ENCFF148JHM	/annotations/ENCSR262GGN/	bed bed3+	/files/ENCFF357JVE/,/files/ENCFF267VKU/	elements reference	jesse-engreitz:abc_predictions_bronchial_epithelial_cell_ENCSR000EPN_DNaseOnly_candidate_elements
/files/ENCFF051PHW/	ENCFF051PHW	/annotations/ENCSR513WUS/	bed bed3+	/files/ENCFF714TRJ/	elements reference	jesse-engreitz:abc_predictions_left_kidney_ENCSR543YPH_DNaseOnly_candidate_elements
/files/ENCFF416JYK/	ENCFF416JYK	/annotations/ENCSR022HEP/	bed bed3+	/files/ENCFF628HTA/,/files/ENCFF175BFW/	elements reference	jesse-engreitz:abc_predictions_cardiac_fibroblast_ENCSR000ENH_DNaseOnly_candidate_elements
/files/ENCFF166VJG/	ENCFF166VJG	/annotations/ENCSR176ONU/	bed bed3+	/files/ENCFF094CNE/	elements reference	jesse-engreitz:abc_predictions_right_kidney_ENCSR017TFH_DNaseOnly_candidate_elements
/files/ENCFF157SCQ/	ENCFF157SCQ	/annotations/ENCSR260ZMD/	bed bed3+	/files/ENCFF449PFL/	elements reference	jesse-engreitz:abc_predictions_lower_leg_skin_ENCSR579KDC_DNaseOnly_candidate_elements
/files/ENCFF455GCL/	ENCFF455GCL	/annotations/ENCSR886NXW/	bed bed3+	/files/ENCFF486ECD/	elements reference	jesse-engreitz:abc_predictions_fibroblast_of_skin_of_back_ENCSR184LMY_DNaseOnly_candidate_elements
/files/ENCFF853FLS/	ENCFF853FLS	/annotations/ENCSR133SBH/	bed bed3+	/files/ENCFF948ZIC/	elements reference	jesse-engreitz:abc_predictions_inferior_parietal_cortex_ENCSR986YWZ_DNaseOnly_candidate_elements
/files/ENCFF487KNB/	ENCFF487KNB	/annotations/ENCSR457ADT/	bed bed3+	/files/ENCFF745IQS/,/files/ENCFF753KFY/	elements reference	jesse-engreitz:abc_predictions_stromal_cell_of_bone_marrow_ENCSR000EMH_DNaseOnly_candidate_elements
/files/ENCFF814GVM/	ENCFF814GVM	/annotations/ENCSR776GQD/	bed bed3+	/files/ENCFF179YWZ/,/files/ENCFF123YLB/	elements reference	jesse-engreitz:abc_predictions_neural_progenitor_cell_ENCSR963ALV_DNaseOnly_candidate_elements
/files/ENCFF496DTR/	ENCFF496DTR	/annotations/ENCSR392RLO/	bed bed3+	/files/ENCFF387JZG/	elements reference	jesse-engreitz:abc_predictions_right_atrium_auricular_region_ENCSR278SKG_DNaseOnly_candidate_elements
/files/ENCFF704PEB/	ENCFF704PEB	/annotations/ENCSR331EZU/	bed bed3+	/files/ENCFF916YHM/,/files/ENCFF103QUR/	elements reference	jesse-engreitz:abc_predictions_neural_crest_cell_ENCSR826URD_DNaseOnly_candidate_elements
/files/ENCFF889FGQ/	ENCFF889FGQ	/annotations/ENCSR517TPT/	bed bed3+	/files/ENCFF055BIA/	elements reference	jesse-engreitz:abc_predictions_mucosa_of_gallbladder_ENCSR011SAG_DNaseOnly_candidate_elements
/files/ENCFF214EIO/	ENCFF214EIO	/annotations/ENCSR285AMD/	bed bed3+	/files/ENCFF960ADG/	elements reference	jesse-engreitz:abc_predictions_renal_cortex_interstitium_ENCSR129KIV_DNaseOnly_candidate_elements
/files/ENCFF648UZB/	ENCFF648UZB	/annotations/ENCSR583ECS/	bed bed3+	/files/ENCFF960DBN/,/files/ENCFF935OTU/	elements reference	jesse-engreitz:abc_predictions_astrocyte_of_the_spinal_cord_ENCSR000ENB_DNaseOnly_candidate_elements
/files/ENCFF740CDZ/	ENCFF740CDZ	/annotations/ENCSR462ZSD/	bed bed3+	/files/ENCFF759RVK/	elements reference	jesse-engreitz:abc_predictions_renal_cortex_interstitium_ENCSR254AGA_DNaseOnly_candidate_elements
/files/ENCFF196RZP/	ENCFF196RZP	/annotations/ENCSR520WFC/	bed bed3+	/files/ENCFF797VBO/	elements reference	jesse-engreitz:abc_predictions_posterior_cingulate_gyrus_ENCSR943MRO_DNaseOnly_candidate_elements
/files/ENCFF711CYT/	ENCFF711CYT	/annotations/ENCSR753YSN/	bed bed3+	/files/ENCFF115JFX/,/files/ENCFF887UAC/	elements reference	jesse-engreitz:abc_predictions_non-pigmented_ciliary_epithelial_cell_ENCSR000EOF_DNaseOnly_candidate_elements
/files/ENCFF470OZM/	ENCFF470OZM	/annotations/ENCSR604CQU/	bed bed3+	/files/ENCFF302VDY/	elements reference	jesse-engreitz:abc_predictions_posterior_cingulate_gyrus_ENCSR955RQG_DNaseOnly_candidate_elements
/files/ENCFF363BNC/	ENCFF363BNC	/annotations/ENCSR702MMO/	bed bed3+	/files/ENCFF911SRZ/	elements reference	jesse-engreitz:abc_predictions_posterior_cingulate_gyrus_ENCSR987CQN_DNaseOnly_candidate_elements
/files/ENCFF759POI/	ENCFF759POI	/annotations/ENCSR289GDY/	bed bed3+	/files/ENCFF296UEM/,/files/ENCFF870LZG/	elements reference	jesse-engreitz:abc_predictions_mammary_epithelial_cell_ENCSR000ENV_DNaseOnly_candidate_elements
/files/ENCFF232QUV/	ENCFF232QUV	/annotations/ENCSR527PXI/	bed bed3+	/files/ENCFF006JWD/	elements reference	jesse-engreitz:abc_predictions_upper_lobe_of_left_lung_ENCSR650FLQ_DNaseOnly_candidate_elements
/files/ENCFF510JVR/	ENCFF510JVR	/annotations/ENCSR667UIA/	bed bed3+	/files/ENCFF042TFK/	elements reference	jesse-engreitz:abc_predictions_psoas_muscle_ENCSR108SYM_DNaseOnly_candidate_elements
/files/ENCFF878ZWN/	ENCFF878ZWN	/annotations/ENCSR907TBJ/	bed bed3+	/files/ENCFF925RDJ/,/files/ENCFF789WYX/	elements reference	jesse-engreitz:abc_predictions_kidney_glomerular_epithelial_cell_ENCSR136KEL_DNaseOnly_candidate_elements
/files/ENCFF697NXK/	ENCFF697NXK	/annotations/ENCSR959EGT/	bed bed3+	/files/ENCFF186ZTP/	elements reference	jesse-engreitz:abc_predictions_pulmonary_artery_endothelial_cell_ENCSR000EOG_DNaseOnly_candidate_elements
/files/ENCFF866ORV/	ENCFF866ORV	/annotations/ENCSR269DYG/	bed bed3+	/files/ENCFF966UTQ/	elements reference	jesse-engreitz:abc_predictions_left_colon_ENCSR279SXQ_DNaseOnly_candidate_elements
/files/ENCFF049TEE/	ENCFF049TEE	/annotations/ENCSR453ESO/	bed bed3+	/files/ENCFF109XKX/	elements reference	jesse-engreitz:abc_predictions_gastrocnemius_medialis_ENCSR171ETY_DNaseOnly_candidate_elements
/files/ENCFF704MJQ/	ENCFF704MJQ	/annotations/ENCSR961XBH/	bed bed3+	/files/ENCFF177HIF/,/files/ENCFF726YVN/	elements reference	jesse-engreitz:abc_predictions_SJSA1_ENCSR520WTV_DNaseOnly_candidate_elements
/files/ENCFF895UBS/	ENCFF895UBS	/annotations/ENCSR201CNR/	bed bed3+	/files/ENCFF941LWY/,/files/ENCFF468DCR/	elements reference	jesse-engreitz:abc_predictions_SJSA1_ENCSR620WAR_DNaseOnly_candidate_elements
/files/ENCFF791FEX/	ENCFF791FEX	/annotations/ENCSR596NOT/	bed bed3+	/files/ENCFF946JDS/	elements reference	jesse-engreitz:abc_predictions_GM10266_ENCSR000EJC_DNaseOnly_candidate_elements
/files/ENCFF339WTR/	ENCFF339WTR	/annotations/ENCSR265LDS/	bed bed3+	/files/ENCFF299HNT/,/files/ENCFF108IPV/	elements reference	jesse-engreitz:abc_predictions_M059J_ENCSR000EPG_DNaseOnly_candidate_elements
/files/ENCFF558SVF/	ENCFF558SVF	/annotations/ENCSR365QKC/	bed bed3+	/files/ENCFF264HFT/	elements reference	jesse-engreitz:abc_predictions_SK-N-SH_ENCSR000ELQ_DNaseOnly_candidate_elements
/files/ENCFF299UZB/	ENCFF299UZB	/annotations/ENCSR482UJZ/	bed bed3+	/files/ENCFF025MJM/	elements reference	jesse-engreitz:abc_predictions_left_hindlimb_ENCSR431UEM_DNaseOnly_candidate_elements
/files/ENCFF171ADH/	ENCFF171ADH	/annotations/ENCSR821GFE/	bed bed3+	/files/ENCFF661WZF/	elements reference	jesse-engreitz:abc_predictions_T47D_ENCSR000ELS_DNaseOnly_candidate_elements
/files/ENCFF412XTB/	ENCFF412XTB	/annotations/ENCSR679UZK/	bed bed3+	/files/ENCFF286HCJ/,/files/ENCFF463OFJ/	elements reference	jesse-engreitz:abc_predictions_Caki2_ENCSR515EWI_DNaseOnly_candidate_elements
/files/ENCFF467PJE/	ENCFF467PJE	/annotations/ENCSR660RCL/	bed bed3+	/files/ENCFF416UGH/	elements reference	jesse-engreitz:abc_predictions_MCF_10A_ENCSR789VGQ_DNaseOnly_candidate_elements
/files/ENCFF289SZR/	ENCFF289SZR	/annotations/ENCSR322JOG/	bed bed3+	/files/ENCFF199OSH/,/files/ENCFF822WNW/	elements reference	jesse-engreitz:abc_predictions_MCF-7_ENCSR000EPI_DNaseOnly_candidate_elements
/files/ENCFF363JLR/	ENCFF363JLR	/annotations/ENCSR263ZDA/	bed bed3+	/files/ENCFF576OOA/	elements reference	jesse-engreitz:abc_predictions_right_renal_cortex_interstitium_ENCSR887BNC_DNaseOnly_candidate_elements
/files/ENCFF407DGK/	ENCFF407DGK	/annotations/ENCSR386YOO/	bed bed3+	/files/ENCFF559KDW/	elements reference	jesse-engreitz:abc_predictions_left_renal_cortex_interstitium_ENCSR092WMD_DNaseOnly_candidate_elements
/files/ENCFF388GKU/	ENCFF388GKU	/annotations/ENCSR448KEL/	bed bed3+	/files/ENCFF613UDL/	elements reference	jesse-engreitz:abc_predictions_right_renal_cortex_interstitium_ENCSR014VAC_DNaseOnly_candidate_elements
/files/ENCFF620WAX/	ENCFF620WAX	/annotations/ENCSR804OQE/	bed bed3+	/files/ENCFF453JXK/	elements reference	jesse-engreitz:abc_predictions_MCF-7_ENCSR000EKY_DNaseOnly_candidate_elements
/files/ENCFF759JMR/	ENCFF759JMR	/annotations/ENCSR073XXR/	bed bed3+	/files/ENCFF365PIK/	elements reference	jesse-engreitz:abc_predictions_right_renal_cortex_interstitium_ENCSR268QCH_DNaseOnly_candidate_elements
/files/ENCFF545FCS/	ENCFF545FCS	/annotations/ENCSR998GYO/	bed bed3+	/files/ENCFF671CNQ/,/files/ENCFF910NWW/	elements reference	jesse-engreitz:abc_predictions_G401_ENCSR269SIA_DNaseOnly_candidate_elements
/files/ENCFF876DCN/	ENCFF876DCN	/annotations/ENCSR438FRG/	bed bed3+	/files/ENCFF175CMR/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR518WRP_DNaseOnly_candidate_elements
/files/ENCFF348QNF/	ENCFF348QNF	/annotations/ENCSR370ETB/	bed bed3+	/files/ENCFF816ANC/	elements reference	jesse-engreitz:abc_predictions_lower_lobe_of_left_lung_ENCSR632ONQ_DNaseOnly_candidate_elements
/files/ENCFF386TVM/	ENCFF386TVM	/annotations/ENCSR408UEA/	bed bed3+	/files/ENCFF794DGN/	elements reference	jesse-engreitz:abc_predictions_left_colon_ENCSR867XFA_DNaseOnly_candidate_elements
/files/ENCFF367KCN/	ENCFF367KCN	/annotations/ENCSR587BRL/	bed bed3+	/files/ENCFF141EHE/,/files/ENCFF543ZKJ/	elements reference	jesse-engreitz:abc_predictions_fibroblast_of_pulmonary_artery_ENCSR000EOH_DNaseOnly_candidate_elements
/files/ENCFF735NSU/	ENCFF735NSU	/annotations/ENCSR605GDX/	bed bed3+	/files/ENCFF434KAN/	elements reference	jesse-engreitz:abc_predictions_mucosa_of_descending_colon_ENCSR404TSP_DNaseOnly_candidate_elements
/files/ENCFF733XFP/	ENCFF733XFP	/annotations/ENCSR522EFS/	bed bed3+	/files/ENCFF309JXB/	elements reference	jesse-engreitz:abc_predictions_endothelial_cell_of_umbilical_vein_ENCSR000EKF_DNaseOnly_candidate_elements
/files/ENCFF166ETF/	ENCFF166ETF	/annotations/ENCSR940LMH/	bed bed3+	/files/ENCFF050ZBZ/	elements reference	jesse-engreitz:abc_predictions_posterior_cingulate_gyrus_ENCSR908MUU_DNaseOnly_candidate_elements
/files/ENCFF145BOK/	ENCFF145BOK	/annotations/ENCSR362XPS/	bed bed3+	/files/ENCFF375NXF/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR426KLJ_DNaseOnly_candidate_elements
/files/ENCFF623BNE/	ENCFF623BNE	/annotations/ENCSR464VYW/	bed bed3+	/files/ENCFF992AZC/,/files/ENCFF596JWG/	elements reference	jesse-engreitz:abc_predictions_GM04503_ENCSR000EMO_DNaseOnly_candidate_elements
/files/ENCFF450OJH/	ENCFF450OJH	/annotations/ENCSR569RJV/	bed bed3+	/files/ENCFF329ESC/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR670BGI_DNaseOnly_candidate_elements
/files/ENCFF322BJH/	ENCFF322BJH	/annotations/ENCSR280CYQ/	bed bed3+	/files/ENCFF344RYW/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR686LOE_DNaseOnly_candidate_elements
/files/ENCFF800BNM/	ENCFF800BNM	/annotations/ENCSR230QSC/	bed bed3+	/files/ENCFF066YOO/	elements reference	jesse-engreitz:abc_predictions_dorsolateral_prefrontal_cortex_ENCSR617SVO_DNaseOnly_candidate_elements
/files/ENCFF416OJV/	ENCFF416OJV	/annotations/ENCSR629UWF/	bed bed3+	/files/ENCFF037RUL/	elements reference	jesse-engreitz:abc_predictions_A673_ENCSR114QAK_DNaseOnly_candidate_elements
/files/ENCFF823FYS/	ENCFF823FYS	/annotations/ENCSR474OQC/	bed bed3+	/files/ENCFF311KST/,/files/ENCFF310NAD/	elements reference	jesse-engreitz:abc_predictions_HL-60_ENCSR000ENU_DNaseOnly_candidate_elements
/files/ENCFF998XWG/	ENCFF998XWG	/annotations/ENCSR029NMT/	bed bed3+	/files/ENCFF141NCQ/	elements reference	jesse-engreitz:abc_predictions_GM19238_ENCSR000EJJ_DNaseOnly_candidate_elements
/files/ENCFF225XUN/	ENCFF225XUN	/annotations/ENCSR605MTG/	bed bed3+	/files/ENCFF394FFM/,/files/ENCFF400OHC/	elements reference	jesse-engreitz:abc_predictions_WI38_ENCSR000EQN_DNaseOnly_candidate_elements
/files/ENCFF234UUU/	ENCFF234UUU	/annotations/ENCSR959HJJ/	bed bed3+	/files/ENCFF497LCM/,/files/ENCFF824ZLB/	elements reference	jesse-engreitz:abc_predictions_NAMALWA_ENCSR301OGM_DNaseOnly_candidate_elements
/files/ENCFF537QXQ/	ENCFF537QXQ	/annotations/ENCSR994TMJ/	bed bed3+	/files/ENCFF559MVB/,/files/ENCFF040YWG/	elements reference	jesse-engreitz:abc_predictions_NCI-H226_ENCSR265TEK_DNaseOnly_candidate_elements
/files/ENCFF530GNY/	ENCFF530GNY	/annotations/ENCSR094BNV/	bed bed3+	/files/ENCFF121EVV/,/files/ENCFF720KAC/	elements reference	jesse-engreitz:abc_predictions_HCT116_ENCSR542UWN_DNaseOnly_candidate_elements
/files/ENCFF334MPT/	ENCFF334MPT	/annotations/ENCSR357UZR/	bed bed3+	/files/ENCFF076SWD/,/files/ENCFF454IID/	elements reference	jesse-engreitz:abc_predictions_HCT116_ENCSR795ZKB_DNaseOnly_candidate_elements
/files/ENCFF740IGG/	ENCFF740IGG	/annotations/ENCSR104QVO/	bed bed3+	/files/ENCFF958BEI/,/files/ENCFF955RHM/	elements reference	jesse-engreitz:abc_predictions_HCT116_ENCSR498JAW_DNaseOnly_candidate_elements
/files/ENCFF408XYC/	ENCFF408XYC	/annotations/ENCSR439KTH/	bed bed3+	/files/ENCFF464UIL/,/files/ENCFF305OHN/	elements reference	jesse-engreitz:abc_predictions_HCT116_ENCSR595CME_DNaseOnly_candidate_elements
/files/ENCFF615LCF/	ENCFF615LCF	/annotations/ENCSR076SNW/	bed bed3+	/files/ENCFF673SQR/,/files/ENCFF015WQK/	elements reference	jesse-engreitz:abc_predictions_NB4_ENCSR000EPL_DNaseOnly_candidate_elements
/files/ENCFF122GRP/	ENCFF122GRP	/annotations/ENCSR754LEN/	bed bed3+	/files/ENCFF610LUN/,/files/ENCFF956XRO/	elements reference	jesse-engreitz:abc_predictions_HeLa-S3_ENCSR000ENO_DNaseOnly_candidate_elements
/files/ENCFF533DOJ/	ENCFF533DOJ	/annotations/ENCSR101SLZ/	bed bed3+	/files/ENCFF560OQO/,/files/ENCFF923YAI/	elements reference	jesse-engreitz:abc_predictions_LNCaP_clone_FGC_ENCSR000EPF_DNaseOnly_candidate_elements
/files/ENCFF600HBM/	ENCFF600HBM	/annotations/ENCSR121CCQ/	bed bed3+	/files/ENCFF955LCQ/	elements reference	jesse-engreitz:abc_predictions_urothelium_cell_line_ENCSR000ELU_DNaseOnly_candidate_elements
/files/ENCFF763CFB/	ENCFF763CFB	/annotations/ENCSR772VHZ/	bed bed3+	/files/ENCFF966PEX/	elements reference	jesse-engreitz:abc_predictions_iPS_DF_19.11_ENCSR383SNM_DNaseOnly_candidate_elements
/files/ENCFF184KOP/	ENCFF184KOP	/annotations/ENCSR357SDP/	bed bed3+	/files/ENCFF792XFJ/	elements reference	jesse-engreitz:abc_predictions_LNCaP_clone_FGC_ENCSR000EKU_DNaseOnly_candidate_elements
